investor_id,age_group,gender,state,city_tier,sip_amount
5874,26-35,Female,Maharashtra,B30,1000
5875,36-45,Male,Punjab,T30,1000
5876,26-35,Female,Delhi,T30,1000
5877,36-45,Male,Rajasthan,T30,1000
5878,26-35,Female,Tamil Nadu,B30,10000
5879,46-55,Female,Karnataka,T30,500
5880,26-35,Male,Gujarat,B30,2000
5881,26-35,Female,Maharashtra,T30,10000
5882,18-25,Female,Gujarat,B30,1000
5883,55+,Male,Rajasthan,T30,10000
5884,46-55,Male,Delhi,T30,25000
5885,26-35,Female,Delhi,B30,2000
5886,55+,Female,Maharashtra,T30,5000
5887,55+,Female,Rajasthan,T30,1000
5888,36-45,Female,Rajasthan,B30,25000
5889,26-35,Female,Karnataka,B30,5000
5890,26-35,Male,Delhi,B30,2000
5891,26-35,Male,Karnataka,B30,2000
5892,26-35,Male,Karnataka,T30,2000
5893,46-55,Male,Karnataka,T30,1000
5894,26-35,Female,Maharashtra,B30,2000
5895,46-55,Female,Maharashtra,B30,500
5896,55+,Female,Gujarat,B30,2000
5897,46-55,Male,Delhi,T30,2000
5898,36-45,Female,Karnataka,T30,2000
5899,36-45,Male,Delhi,T30,500
5900,46-55,Male,Karnataka,B30,2000
5901,18-25,Male,Maharashtra,T30,2000
5902,36-45,Male,Delhi,T30,1000
5903,36-45,Male,Karnataka,T30,2000
5904,26-35,Male,Rajasthan,T30,500
5905,36-45,Female,Delhi,T30,500
5906,26-35,Female,Maharashtra,T30,1000
5907,46-55,Female,Gujarat,T30,2000
5908,36-45,Male,Delhi,T30,1000
5909,36-45,Male,UP,B30,1000
5910,36-45,Male,Telangana,T30,2000
5911,26-35,Female,UP,T30,2000
5912,36-45,Male,Delhi,T30,1000
5913,36-45,Male,Delhi,T30,10000
5914,18-25,Male,Rajasthan,B30,2000
5915,26-35,Male,Karnataka,T30,1000
5916,46-55,Female,Delhi,T30,10000
5917,36-45,Male,Delhi,T30,5000
5918,36-45,Male,Tamil Nadu,T30,5000
5919,26-35,Male,UP,B30,5000
5920,36-45,Male,Tamil Nadu,B30,5000
5921,46-55,Male,West Bengal,T30,5000
5922,26-35,Male,Gujarat,B30,1000
5923,26-35,Male,Gujarat,T30,2000
5924,18-25,Female,UP,B30,5000
5925,36-45,Male,Maharashtra,B30,1000
5926,36-45,Male,Punjab,T30,25000
5927,26-35,Male,Delhi,B30,5000
5928,26-35,Male,Delhi,T30,10000
5929,36-45,Male,Karnataka,B30,1000
5930,26-35,Male,Delhi,T30,500
5931,26-35,Male,Delhi,T30,500
5932,36-45,Female,Telangana,B30,10000
5933,36-45,Male,Maharashtra,T30,2000
5934,36-45,Male,Punjab,T30,1000
5935,36-45,Female,West Bengal,B30,5000
5936,36-45,Female,Telangana,T30,2000
5937,46-55,Male,UP,B30,2000
5938,46-55,Female,West Bengal,T30,5000
5939,46-55,Male,Tamil Nadu,B30,2000
5940,36-45,Male,Punjab,T30,1000
5941,55+,Male,Karnataka,T30,10000
5942,18-25,Female,Maharashtra,B30,10000
5943,26-35,Female,Punjab,B30,1000
5944,46-55,Male,Delhi,T30,1000
5945,46-55,Male,Maharashtra,B30,5000
5946,46-55,Female,Gujarat,T30,25000
5947,46-55,Male,Karnataka,T30,5000
5948,26-35,Male,Karnataka,T30,500
5949,55+,Male,West Bengal,B30,2000
5950,26-35,Male,Maharashtra,T30,5000
5951,55+,Male,West Bengal,T30,2000
5952,36-45,Female,Karnataka,B30,5000
5953,26-35,Male,Karnataka,B30,500
5954,36-45,Female,UP,B30,1000
5955,26-35,Male,Rajasthan,B30,5000
5956,26-35,Female,Tamil Nadu,B30,1000
5957,26-35,Female,Tamil Nadu,T30,25000
5958,18-25,Male,Rajasthan,T30,2000
5959,36-45,Female,Karnataka,B30,1000
5960,26-35,Female,West Bengal,B30,1000
5961,55+,Female,Tamil Nadu,B30,1000
5962,26-35,Male,Karnataka,B30,1000
5963,46-55,Male,Punjab,T30,2000
5964,55+,Male,Maharashtra,B30,10000
5965,18-25,Male,Karnataka,B30,10000
5966,18-25,Female,Telangana,T30,2000
5967,26-35,Male,Telangana,B30,2000
5968,46-55,Female,Gujarat,T30,2000
5969,46-55,Female,Tamil Nadu,T30,1000
5970,26-35,Male,West Bengal,T30,2000
5971,26-35,Other,Delhi,T30,1000
5972,46-55,Female,Karnataka,T30,1000
5973,36-45,Male,Tamil Nadu,T30,1000
5974,18-25,Male,Maharashtra,T30,5000
5975,46-55,Male,UP,B30,1000
5976,55+,Male,Karnataka,B30,5000
5977,18-25,Male,UP,B30,500
5978,26-35,Female,Karnataka,B30,5000
5979,46-55,Male,Karnataka,T30,5000
5980,36-45,Female,Delhi,T30,1000
5981,55+,Male,West Bengal,T30,5000
5982,46-55,Male,Tamil Nadu,T30,2000
5983,26-35,Male,UP,T30,5000
5984,36-45,Female,Karnataka,B30,5000
5985,36-45,Male,West Bengal,B30,1000
5986,18-25,Female,West Bengal,T30,5000
5987,18-25,Male,Delhi,B30,5000
5988,36-45,Male,UP,B30,2000
5989,26-35,Female,Karnataka,T30,2000
5990,36-45,Female,West Bengal,B30,5000
5991,26-35,Female,Tamil Nadu,T30,10000
5992,36-45,Male,Karnataka,B30,1000
5993,26-35,Male,Maharashtra,T30,2000
5994,46-55,Male,Tamil Nadu,T30,2000
5995,26-35,Male,Delhi,B30,2000
5996,46-55,Male,Delhi,T30,5000
5997,26-35,Male,Karnataka,B30,5000
5998,36-45,Male,West Bengal,B30,2000
5999,26-35,Male,Gujarat,B30,5000
6000,46-55,Female,Karnataka,T30,10000
6001,46-55,Male,Maharashtra,B30,2000
6002,46-55,Male,Rajasthan,T30,1000
6003,36-45,Male,West Bengal,T30,10000
6004,26-35,Female,Rajasthan,T30,25000
6005,36-45,Male,Delhi,B30,2000
6006,55+,Male,UP,T30,2000
6007,36-45,Male,Delhi,T30,500
6008,55+,Male,Delhi,B30,500
6009,26-35,Male,Tamil Nadu,T30,500
6010,46-55,Male,Punjab,T30,5000
6011,36-45,Male,Delhi,T30,2000
6012,46-55,Male,Rajasthan,B30,5000
6013,36-45,Male,Maharashtra,B30,2000
6014,26-35,Male,Delhi,B30,1000
6015,36-45,Male,Delhi,T30,5000
6016,55+,Male,West Bengal,T30,1000
6017,26-35,Male,Maharashtra,B30,1000
6018,55+,Female,Maharashtra,B30,2000
6019,18-25,Female,Maharashtra,T30,10000
6020,18-25,Male,West Bengal,T30,10000
6021,26-35,Male,Maharashtra,T30,2000
6022,46-55,Female,Karnataka,T30,5000
6023,26-35,Female,Maharashtra,T30,5000
6024,36-45,Male,Karnataka,T30,1000
6025,36-45,Male,Gujarat,T30,2000
6026,26-35,Female,Delhi,B30,2000
6027,26-35,Male,Tamil Nadu,T30,5000
6028,18-25,Male,Delhi,B30,1000
6029,36-45,Female,Gujarat,T30,2000
6030,26-35,Male,Gujarat,B30,500
6031,26-35,Male,Delhi,B30,10000
6032,55+,Male,Maharashtra,T30,10000
6033,46-55,Female,Maharashtra,T30,10000
6034,36-45,Male,Karnataka,B30,25000
6035,36-45,Female,Karnataka,T30,5000
6036,26-35,Male,Delhi,B30,1000
6037,36-45,Female,Tamil Nadu,T30,2000
6038,55+,Male,Maharashtra,T30,1000
6039,46-55,Female,Karnataka,B30,500
6040,18-25,Male,Delhi,B30,1000
6041,18-25,Male,Punjab,T30,5000
6042,55+,Female,Maharashtra,B30,5000
6043,26-35,Female,Maharashtra,T30,5000
6044,36-45,Male,Tamil Nadu,T30,2000
6045,18-25,Female,Maharashtra,T30,500
6046,46-55,Female,Rajasthan,T30,1000
6047,18-25,Male,Rajasthan,T30,2000
6048,36-45,Female,Karnataka,T30,2000
6049,18-25,Male,Rajasthan,T30,2000
6050,26-35,Male,Gujarat,B30,2000
6051,36-45,Male,Maharashtra,T30,1000
6052,18-25,Female,Rajasthan,T30,10000
6053,26-35,Male,UP,T30,2000
6054,18-25,Female,Delhi,B30,10000
6055,18-25,Female,Gujarat,T30,2000
6056,55+,Male,UP,T30,5000
6057,26-35,Male,Gujarat,B30,10000
6058,46-55,Male,Maharashtra,T30,2000
6059,26-35,Male,Maharashtra,T30,2000
6060,18-25,Female,Punjab,B30,2000
6061,36-45,Female,Tamil Nadu,B30,1000
6062,18-25,Female,West Bengal,B30,5000
6063,36-45,Male,UP,T30,500
6064,18-25,Female,Maharashtra,T30,2000
6065,36-45,Female,Karnataka,T30,2000
6066,46-55,Female,Tamil Nadu,T30,2000
6067,55+,Male,Maharashtra,B30,2000
6068,36-45,Male,West Bengal,T30,1000
6069,36-45,Female,Rajasthan,B30,500
6070,18-25,Female,Maharashtra,B30,2000
6071,36-45,Female,Rajasthan,B30,10000
6072,55+,Male,Punjab,T30,1000
6073,26-35,Male,Telangana,T30,1000
6074,46-55,Female,Tamil Nadu,T30,10000
6075,46-55,Male,UP,B30,1000
6076,46-55,Male,Gujarat,T30,2000
6077,36-45,Male,Rajasthan,T30,1000
6078,26-35,Male,Karnataka,T30,500
6079,36-45,Male,Karnataka,T30,5000
6080,18-25,Male,Delhi,T30,1000
6081,36-45,Male,Maharashtra,T30,2000
6082,18-25,Male,Tamil Nadu,T30,2000
6083,46-55,Female,Delhi,T30,500
6084,46-55,Female,Karnataka,T30,2000
6085,36-45,Male,Telangana,T30,1000
6086,18-25,Male,Maharashtra,T30,10000
6087,46-55,Female,UP,T30,1000
6088,46-55,Male,Maharashtra,T30,5000
6089,36-45,Male,West Bengal,T30,5000
6090,55+,Female,Delhi,T30,1000
6091,18-25,Male,Maharashtra,T30,2000
6092,36-45,Female,Gujarat,T30,5000
6093,36-45,Male,West Bengal,B30,1000
6094,18-25,Male,West Bengal,T30,2000
6095,36-45,Male,Telangana,B30,1000
6096,46-55,Female,Maharashtra,T30,1000
6097,26-35,Male,Karnataka,B30,2000
6098,46-55,Female,Tamil Nadu,B30,2000
6099,18-25,Female,Delhi,B30,5000
6100,36-45,Male,West Bengal,T30,2000
6101,46-55,Female,UP,B30,5000
6102,18-25,Female,West Bengal,T30,2000
6103,36-45,Male,Tamil Nadu,T30,1000
6104,26-35,Male,Gujarat,T30,1000
6105,36-45,Male,Maharashtra,B30,500
6106,26-35,Male,West Bengal,T30,500
6107,26-35,Female,Karnataka,B30,1000
6108,26-35,Male,Delhi,B30,2000
6109,46-55,Male,Karnataka,B30,500
6110,26-35,Female,Rajasthan,T30,2000
6111,18-25,Female,Karnataka,T30,5000
6112,18-25,Male,West Bengal,T30,1000
6113,18-25,Female,Tamil Nadu,T30,5000
6114,18-25,Male,UP,T30,1000
6115,26-35,Male,Karnataka,T30,1000
6116,26-35,Female,Rajasthan,T30,1000
6117,26-35,Male,Rajasthan,B30,1000
6118,18-25,Male,Karnataka,T30,2000
6119,18-25,Male,Karnataka,T30,5000
6120,36-45,Female,Delhi,B30,5000
6121,36-45,Male,Karnataka,B30,500
6122,36-45,Male,Delhi,B30,1000
6123,36-45,Female,Rajasthan,T30,5000
6124,26-35,Female,Delhi,T30,5000
6125,36-45,Male,Delhi,T30,10000
6126,46-55,Male,UP,T30,1000
6127,36-45,Male,Tamil Nadu,T30,1000
6128,18-25,Male,Maharashtra,T30,2000
6129,36-45,Female,Delhi,T30,500
6130,36-45,Male,West Bengal,B30,5000
6131,26-35,Male,Karnataka,B30,2000
6132,36-45,Male,Karnataka,B30,5000
6133,36-45,Female,Karnataka,B30,1000
6134,18-25,Female,Delhi,T30,2000
6135,26-35,Female,Karnataka,B30,1000
6136,46-55,Female,Delhi,B30,2000
6137,36-45,Male,Delhi,T30,2000
6138,18-25,Male,Tamil Nadu,B30,5000
6139,36-45,Female,West Bengal,T30,10000
6140,55+,Male,West Bengal,T30,1000
6141,46-55,Female,Tamil Nadu,B30,2000
6142,26-35,Male,Tamil Nadu,T30,1000
6143,36-45,Male,Karnataka,B30,1000
6144,36-45,Female,Tamil Nadu,T30,2000
6145,36-45,Male,Delhi,T30,2000
6146,36-45,Female,UP,T30,10000
6147,26-35,Male,Tamil Nadu,T30,10000
6148,46-55,Male,Telangana,B30,500
6149,46-55,Male,Karnataka,T30,2000
6150,26-35,Male,Karnataka,T30,1000
6151,18-25,Male,Telangana,T30,2000
6152,36-45,Male,Gujarat,B30,5000
6153,26-35,Male,Karnataka,B30,1000
6154,36-45,Male,Gujarat,B30,5000
6155,26-35,Female,Karnataka,B30,10000
6156,26-35,Female,Gujarat,T30,5000
6157,46-55,Female,Delhi,T30,2000
6158,36-45,Female,Telangana,T30,500
6159,18-25,Male,Karnataka,T30,1000
6160,36-45,Male,Maharashtra,T30,5000
6161,36-45,Male,Rajasthan,B30,1000
6162,26-35,Male,UP,B30,2000
6163,55+,Male,Gujarat,T30,10000
6164,26-35,Female,West Bengal,T30,2000
6165,55+,Female,Telangana,T30,1000
6166,26-35,Male,West Bengal,T30,1000
6167,36-45,Male,Rajasthan,T30,2000
6168,36-45,Male,Karnataka,B30,1000
6169,55+,Female,Gujarat,B30,25000
6170,26-35,Male,Punjab,T30,500
6171,26-35,Male,Karnataka,T30,10000
6172,46-55,Male,Gujarat,T30,1000
6173,18-25,Male,Maharashtra,T30,2000
6174,46-55,Male,West Bengal,T30,1000
6175,18-25,Male,Delhi,T30,5000
6176,36-45,Male,UP,B30,5000
6177,36-45,Male,Delhi,T30,1000
6178,26-35,Male,Karnataka,B30,2000
6179,46-55,Male,Punjab,B30,10000
6180,36-45,Male,Delhi,T30,1000
6181,26-35,Male,Tamil Nadu,T30,5000
6182,26-35,Female,UP,T30,5000
6183,18-25,Male,Delhi,B30,2000
6184,36-45,Male,Maharashtra,T30,500
6185,26-35,Male,UP,T30,1000
6186,26-35,Male,Tamil Nadu,T30,2000
6187,55+,Female,Delhi,T30,2000
6188,26-35,Female,Delhi,T30,1000
6189,46-55,Male,Rajasthan,B30,1000
6190,55+,Female,West Bengal,B30,2000
6191,46-55,Male,Gujarat,T30,5000
6192,18-25,Female,Tamil Nadu,T30,10000
6193,46-55,Male,Rajasthan,T30,2000
6194,26-35,Male,Rajasthan,T30,1000
6195,26-35,Male,Karnataka,T30,5000
6196,55+,Male,UP,T30,10000
6197,26-35,Male,Karnataka,T30,1000
6198,36-45,Male,Maharashtra,T30,1000
6199,26-35,Male,Delhi,T30,2000
6200,26-35,Male,Gujarat,T30,1000
6201,36-45,Male,Delhi,T30,10000
6202,55+,Female,Delhi,T30,1000
6203,26-35,Male,Tamil Nadu,T30,10000
6204,26-35,Female,Gujarat,T30,5000
6205,18-25,Male,Maharashtra,B30,1000
6206,26-35,Male,Karnataka,T30,500
6207,26-35,Male,Gujarat,T30,5000
6208,18-25,Male,UP,T30,2000
6209,36-45,Male,Maharashtra,T30,1000
6210,18-25,Male,West Bengal,B30,10000
6211,36-45,Male,Tamil Nadu,T30,500
6212,26-35,Male,Karnataka,T30,5000
6213,55+,Female,Maharashtra,T30,2000
6214,26-35,Female,Gujarat,T30,1000
6215,18-25,Female,Karnataka,B30,2000
6216,46-55,Male,Delhi,T30,2000
6217,26-35,Female,Rajasthan,T30,1000
6218,46-55,Female,Delhi,B30,1000
6219,26-35,Male,Maharashtra,T30,1000
6220,36-45,Male,Delhi,T30,2000
6221,26-35,Female,Maharashtra,T30,5000
6222,36-45,Male,Gujarat,T30,25000
6223,26-35,Male,Maharashtra,B30,1000
6224,26-35,Male,Gujarat,B30,500
6225,36-45,Male,Maharashtra,T30,25000
6226,26-35,Female,Delhi,T30,1000
6227,36-45,Male,Delhi,B30,5000
6228,36-45,Male,Telangana,T30,5000
6229,36-45,Female,UP,T30,500
6230,26-35,Female,Maharashtra,T30,5000
6231,18-25,Male,Delhi,T30,1000
6232,36-45,Male,Delhi,T30,5000
6233,46-55,Male,Delhi,T30,1000
6234,36-45,Male,Karnataka,B30,5000
6235,36-45,Female,Gujarat,T30,5000
6236,36-45,Male,Maharashtra,B30,500
6237,36-45,Female,West Bengal,T30,2000
6238,55+,Male,Delhi,T30,1000
6239,18-25,Male,West Bengal,T30,5000
6240,18-25,Male,West Bengal,T30,2000
6241,55+,Male,Gujarat,T30,2000
6242,26-35,Male,UP,T30,1000
6243,36-45,Male,UP,T30,1000
6244,36-45,Male,Gujarat,T30,25000
6245,36-45,Male,Karnataka,B30,10000
6246,36-45,Female,Maharashtra,B30,1000
6247,26-35,Male,Telangana,B30,2000
6248,36-45,Female,Tamil Nadu,B30,25000
6249,36-45,Male,Tamil Nadu,T30,5000
6250,46-55,Male,Delhi,T30,1000
6251,18-25,Female,West Bengal,T30,500
6252,26-35,Male,Punjab,B30,5000
6253,26-35,Female,Delhi,T30,1000
6254,36-45,Male,Rajasthan,T30,1000
6255,26-35,Male,Delhi,T30,1000
6256,26-35,Female,Karnataka,T30,1000
6257,18-25,Female,Delhi,T30,1000
6258,46-55,Female,Karnataka,B30,2000
6259,26-35,Male,Karnataka,B30,5000
6260,26-35,Male,Maharashtra,T30,10000
6261,36-45,Male,Karnataka,T30,5000
6262,18-25,Other,Maharashtra,B30,500
6263,26-35,Female,Karnataka,T30,10000
6264,36-45,Male,Punjab,T30,500
6265,36-45,Male,Delhi,B30,5000
6266,36-45,Male,Karnataka,T30,25000
6267,26-35,Female,Maharashtra,T30,10000
6268,26-35,Female,Maharashtra,T30,5000
6269,46-55,Male,Delhi,T30,2000
6270,26-35,Male,Karnataka,B30,25000
6271,36-45,Male,West Bengal,T30,2000
6272,46-55,Male,Karnataka,T30,5000
6273,26-35,Male,Maharashtra,B30,1000
6274,26-35,Male,Delhi,B30,2000
6275,36-45,Male,Maharashtra,T30,500
6276,26-35,Female,UP,B30,5000
6277,46-55,Male,Maharashtra,B30,2000
6278,26-35,Female,Maharashtra,T30,1000
6279,26-35,Male,Delhi,T30,1000
6280,46-55,Male,West Bengal,B30,25000
6281,26-35,Male,Delhi,T30,10000
6282,46-55,Male,Maharashtra,B30,5000
6283,26-35,Male,Rajasthan,T30,2000
6284,46-55,Female,West Bengal,T30,2000
6285,26-35,Female,Karnataka,T30,2000
6286,26-35,Male,West Bengal,T30,2000
6287,26-35,Male,Delhi,T30,10000
6288,26-35,Female,Tamil Nadu,T30,25000
6289,26-35,Male,UP,T30,10000
6290,26-35,Male,Maharashtra,B30,5000
6291,36-45,Male,Rajasthan,T30,2000
6292,46-55,Male,Gujarat,T30,5000
6293,46-55,Male,Telangana,T30,5000
6294,36-45,Male,Karnataka,T30,1000
6295,18-25,Male,Delhi,T30,5000
6296,26-35,Male,Delhi,T30,10000
6297,26-35,Male,West Bengal,B30,5000
6298,18-25,Male,Maharashtra,B30,5000
6299,36-45,Female,Delhi,B30,1000
6300,46-55,Female,Gujarat,T30,2000
6301,46-55,Female,Tamil Nadu,T30,2000
6302,46-55,Male,Maharashtra,T30,2000
6303,36-45,Female,Karnataka,B30,1000
6304,55+,Female,Tamil Nadu,T30,2000
6305,26-35,Female,West Bengal,T30,10000
6306,46-55,Female,Maharashtra,T30,5000
6307,18-25,Male,Karnataka,B30,2000
6308,18-25,Male,UP,T30,1000
6309,36-45,Male,Maharashtra,T30,2000
6310,18-25,Male,West Bengal,B30,5000
6311,18-25,Male,Delhi,T30,5000
6312,26-35,Female,Karnataka,T30,10000
6313,46-55,Female,UP,T30,1000
6314,55+,Male,Delhi,T30,2000
6315,26-35,Female,Tamil Nadu,T30,1000
6316,55+,Female,Maharashtra,B30,5000
6317,46-55,Female,Delhi,T30,2000
6318,26-35,Female,Maharashtra,B30,2000
6319,36-45,Male,Tamil Nadu,B30,5000
6320,55+,Male,Karnataka,T30,5000
6321,46-55,Male,Delhi,T30,2000
6322,26-35,Female,Punjab,B30,2000
6323,26-35,Female,Maharashtra,T30,5000
6324,46-55,Male,Rajasthan,B30,10000
6325,36-45,Female,Maharashtra,B30,2000
6326,26-35,Male,Rajasthan,T30,500
6327,26-35,Female,Karnataka,T30,10000
6328,36-45,Male,Rajasthan,B30,1000
6329,26-35,Male,Gujarat,T30,10000
6330,36-45,Male,Tamil Nadu,T30,5000
6331,36-45,Male,Delhi,T30,5000
6332,26-35,Female,West Bengal,T30,5000
6333,26-35,Male,Rajasthan,T30,1000
6334,55+,Male,Karnataka,T30,10000
6335,36-45,Female,Karnataka,T30,2000
6336,46-55,Male,Maharashtra,B30,1000
6337,36-45,Female,UP,T30,1000
6338,26-35,Male,Delhi,T30,5000
6339,36-45,Male,Maharashtra,T30,5000
6340,36-45,Female,Maharashtra,T30,10000
6341,18-25,Male,Gujarat,T30,1000
6342,18-25,Male,West Bengal,T30,10000
6343,26-35,Male,Maharashtra,T30,2000
6344,26-35,Male,Tamil Nadu,T30,25000
6345,55+,Female,Maharashtra,T30,2000
6346,18-25,Male,Karnataka,B30,1000
6347,26-35,Male,Gujarat,T30,500
6348,46-55,Female,Delhi,T30,5000
6349,36-45,Male,Maharashtra,T30,500
6350,36-45,Female,Maharashtra,B30,5000
6351,36-45,Female,Karnataka,T30,1000
6352,18-25,Male,Delhi,B30,5000
6353,55+,Male,Gujarat,B30,2000
6354,26-35,Female,Gujarat,T30,5000
6355,18-25,Male,Delhi,B30,500
6356,26-35,Male,Delhi,T30,1000
6357,36-45,Female,Tamil Nadu,B30,10000
6358,26-35,Female,Gujarat,T30,2000
6359,18-25,Female,Telangana,B30,2000
6360,18-25,Male,Delhi,T30,2000
6361,26-35,Male,UP,T30,10000
6362,18-25,Female,Maharashtra,T30,1000
6363,26-35,Male,Maharashtra,T30,5000
6364,26-35,Male,Rajasthan,B30,500
6365,26-35,Male,Karnataka,T30,10000
6366,26-35,Male,Maharashtra,T30,10000
6367,36-45,Male,Maharashtra,T30,5000
6368,26-35,Male,Maharashtra,T30,1000
6369,26-35,Female,Delhi,T30,1000
6370,46-55,Female,Gujarat,T30,2000
6371,55+,Male,West Bengal,T30,5000
6372,36-45,Male,Punjab,B30,5000
6373,26-35,Female,Tamil Nadu,T30,2000
6374,36-45,Female,Maharashtra,B30,2000
6375,26-35,Male,Punjab,T30,10000
6376,26-35,Male,West Bengal,B30,500
6377,26-35,Male,Delhi,B30,1000
6378,55+,Male,Delhi,B30,2000
6379,36-45,Female,Delhi,B30,2000
6380,26-35,Female,Telangana,B30,500
6381,55+,Female,Karnataka,T30,10000
6382,26-35,Male,Karnataka,B30,1000
6383,26-35,Female,Rajasthan,T30,1000
6384,36-45,Female,Telangana,B30,2000
6385,36-45,Female,Maharashtra,T30,1000
6386,26-35,Male,Punjab,T30,1000
6387,26-35,Male,Maharashtra,B30,10000
6388,26-35,Female,Rajasthan,T30,5000
6389,36-45,Male,Telangana,T30,1000
6390,18-25,Female,Tamil Nadu,T30,2000
6391,36-45,Female,Tamil Nadu,T30,2000
6392,26-35,Male,West Bengal,B30,2000
6393,26-35,Male,Delhi,T30,1000
6394,26-35,Male,Maharashtra,T30,2000
6395,55+,Female,Maharashtra,B30,5000
6396,36-45,Female,UP,B30,5000
6397,36-45,Male,Tamil Nadu,T30,25000
6398,36-45,Male,West Bengal,B30,1000
6399,55+,Male,Delhi,T30,5000
6400,26-35,Male,Rajasthan,B30,10000
6401,36-45,Male,Delhi,T30,500
6402,46-55,Male,Maharashtra,B30,2000
6403,36-45,Male,Delhi,T30,25000
6404,46-55,Female,Rajasthan,T30,500
6405,36-45,Male,UP,B30,2000
6406,46-55,Female,Telangana,B30,500
6407,26-35,Male,Karnataka,T30,2000
6408,26-35,Male,Telangana,T30,10000
6409,26-35,Male,Karnataka,B30,1000
6410,46-55,Female,Maharashtra,B30,1000
6411,26-35,Male,Karnataka,T30,2000
6412,36-45,Female,UP,T30,2000
6413,26-35,Male,Gujarat,T30,5000
6414,46-55,Female,Karnataka,B30,1000
6415,26-35,Male,Delhi,B30,10000
6416,36-45,Female,Tamil Nadu,B30,5000
6417,36-45,Female,Telangana,B30,500
6418,26-35,Female,Maharashtra,T30,1000
6419,36-45,Female,Rajasthan,B30,10000
6420,18-25,Male,Maharashtra,T30,10000
6421,46-55,Male,UP,T30,2000
6422,26-35,Male,West Bengal,T30,2000
6423,46-55,Male,Maharashtra,T30,500
6424,26-35,Male,Delhi,T30,5000
6425,26-35,Female,Telangana,B30,500
6426,26-35,Male,Karnataka,T30,2000
6427,46-55,Male,Karnataka,T30,1000
6428,36-45,Male,Maharashtra,B30,2000
6429,26-35,Female,Maharashtra,T30,2000
6430,55+,Female,West Bengal,T30,2000
6431,26-35,Male,Gujarat,T30,2000
6432,26-35,Male,UP,B30,1000
6433,18-25,Female,Karnataka,T30,1000
6434,18-25,Male,Delhi,T30,1000
6435,26-35,Male,West Bengal,T30,5000
6436,18-25,Male,Tamil Nadu,T30,500
6437,26-35,Female,Maharashtra,T30,5000
6438,46-55,Male,Telangana,T30,25000
6439,26-35,Male,West Bengal,T30,10000
6440,26-35,Male,Maharashtra,T30,1000
6441,26-35,Female,Telangana,T30,1000
6442,26-35,Other,Telangana,T30,25000
6443,26-35,Male,Telangana,B30,2000
6444,36-45,Female,UP,T30,2000
6445,36-45,Male,Maharashtra,B30,1000
6446,26-35,Male,Punjab,B30,1000
6447,26-35,Male,Gujarat,B30,5000
6448,36-45,Other,West Bengal,B30,1000
6449,36-45,Male,Telangana,T30,1000
6450,26-35,Male,Karnataka,T30,1000
6451,26-35,Female,Telangana,T30,10000
6452,36-45,Female,Tamil Nadu,T30,2000
6453,36-45,Male,Tamil Nadu,T30,5000
6454,46-55,Male,West Bengal,T30,5000
6455,26-35,Female,Gujarat,T30,10000
6456,36-45,Male,Karnataka,B30,5000
6457,26-35,Male,Punjab,B30,1000
6458,36-45,Male,Maharashtra,T30,1000
6459,26-35,Male,UP,T30,5000
6460,18-25,Male,West Bengal,B30,1000
6461,36-45,Female,UP,T30,5000
6462,36-45,Male,Delhi,T30,10000
6463,26-35,Female,Rajasthan,B30,2000
6464,36-45,Female,Tamil Nadu,T30,2000
6465,26-35,Male,Rajasthan,B30,1000
6466,36-45,Male,Delhi,T30,10000
6467,18-25,Male,UP,T30,2000
6468,36-45,Male,Telangana,T30,5000
6469,36-45,Male,Karnataka,T30,1000
6470,26-35,Male,Karnataka,B30,2000
6471,18-25,Male,Tamil Nadu,T30,5000
6472,26-35,Male,Delhi,B30,2000
6473,26-35,Female,Karnataka,T30,2000
6474,26-35,Male,UP,T30,2000
6475,55+,Male,Delhi,B30,25000
6476,46-55,Male,Gujarat,B30,5000
6477,36-45,Male,West Bengal,T30,2000
6478,26-35,Female,Delhi,T30,10000
6479,46-55,Male,Tamil Nadu,B30,2000
6480,36-45,Male,Rajasthan,T30,2000
6481,18-25,Female,Tamil Nadu,B30,2000
6482,26-35,Male,West Bengal,T30,1000
6483,36-45,Male,Gujarat,T30,500
6484,18-25,Male,Maharashtra,B30,2000
6485,18-25,Male,Maharashtra,B30,5000
6486,26-35,Female,Maharashtra,B30,2000
6487,18-25,Male,Maharashtra,B30,10000
6488,18-25,Female,Rajasthan,T30,1000
6489,26-35,Male,Karnataka,T30,1000
6490,46-55,Male,Maharashtra,T30,2000
6491,36-45,Female,Tamil Nadu,T30,5000
6492,26-35,Male,Gujarat,T30,5000
6493,26-35,Male,Maharashtra,B30,2000
6494,36-45,Female,Delhi,T30,10000
6495,26-35,Male,Maharashtra,B30,5000
6496,18-25,Male,West Bengal,T30,5000
6497,36-45,Male,Maharashtra,T30,10000
6498,18-25,Male,Gujarat,T30,2000
6499,26-35,Female,Delhi,T30,2000
6500,46-55,Female,Maharashtra,T30,5000
6501,18-25,Female,UP,T30,25000
6502,36-45,Female,Delhi,T30,5000
6503,18-25,Male,Karnataka,T30,500
6504,55+,Female,Maharashtra,B30,2000
6505,36-45,Female,Karnataka,T30,10000
6506,55+,Male,Delhi,B30,500
6507,36-45,Male,Rajasthan,T30,2000
6508,26-35,Female,Gujarat,B30,10000
6509,55+,Male,West Bengal,B30,1000
6510,36-45,Male,Gujarat,T30,5000
6511,36-45,Male,Delhi,T30,1000
